lon,lat,year,cpue
147,36,1991,86
149,37,1991,64
145,36,1991,58
151,28,1991,201
141,34,1991,5
144,37,1991,50
146,37,1991,21
146,34,1991,146
145,35,1991,80
147,36,1991,76
147,35,1991,150
147,35,1991,111
152,37,1991,270
145,30,1991,142
152,32,1991,406
145,30,1991,270
145,38,1991,4
143,42,1991,0
148,29,1991,354
147,43,1991,21
149,35,1991,236
144,34,1991,28
148,42,1991,11
148,32,1991,332
142,36,1991,52
150,33,1991,297
148,39,1991,46
143,33,1991,101
150,37,1991,151
155,28,1991,397
152,37,1991,102
143,39,1991,31
146,39,1991,88
146,44,1991,0
144,36,1991,50
144,39,1991,20
148,36,1991,94
148,38,1991,121
148,38,1991,96
145,35,1991,221
152,31,1991,615
147,38,1991,19
146,31,1991,193
156,26,1991,250
144,30,1991,87
143,32,1991,47
146,31,1991,149
150,37,1991,68
149,38,1991,230
154,29,1991,521
149,28,1991,233
149,25,1991,241
152,33,1991,179
141,33,1991,15
151,31,1991,356
144,35,1991,21
148,33,1991,258
150,38,1991,65
144,30,1991,83
144,39,1991,23
149,43,1991,12
145,34,1991,77
145,34,1991,127
154,35,1991,319
153,35,1991,278
140,36,1991,14
140,35,1991,12
146,39,1991,30
145,38,1991,31
149,36,1991,131
146,40,1991,70
146,31,1991,168
156,33,1991,350
138,36,1991,7
148,35,1991,82
146,33,1991,232
147,38,1991,13
143,35,1991,87
151,31,1991,395
152,42,1991,25
150,29,1991,350
141,41,1991,0
150,29,1991,459
153,31,1991,639
149,33,1991,208
152,40,1991,124
141,34,1991,4
143,34,1991,44
154,34,1991,230
148,37,1991,154
149,30,1991,268
148,27,1991,181
147,37,1991,144
145,35,1991,79
145,33,1991,190
146,29,1991,153
149,31,1991,194
147,31,1991,191
155,30,1991,201
147,36,1991,48
151,29,1991,283
146,32,1991,188
145,31,1991,163
144,39,1991,37
152,33,1991,267
151,29,1991,313
139,25,1991,3
149,28,1991,303
147,36,1991,69
151,40,1991,51
143,35,1991,60
143,35,1991,66
141,36,1991,32
147,37,1991,87
150,33,1991,183
158,37,1991,220
151,36,1991,121
149,34,1991,233
143,35,1991,81
151,35,1991,100
143,37,1991,72
153,38,1991,193
145,41,1991,31
153,39,1991,157
151,30,1991,266
138,35,1991,106
148,28,1991,136
138,32,1991,15
144,35,1991,50
142,33,1991,150
143,32,1991,52
144,35,1991,42
149,37,1991,67
144,29,1991,175
151,41,1991,6
150,36,1991,163
151,36,1991,316
144,28,1991,214
146,33,1991,234
147,31,1991,362
149,33,1991,194
141,37,1991,0
154,31,1991,613
151,33,1991,407
140,39,1991,0
151,31,1991,253
148,35,1991,72
143,40,1991,21
145,43,1991,16
140,39,1991,0
139,30,1991,86
148,26,1991,216
147,33,1991,172
156,35,1991,241
147,39,1991,54
148,34,1991,232
145,31,1991,470
152,30,1991,331
150,35,1991,189
146,34,1991,233
154,34,1991,222
145,41,1991,9
152,35,1991,103
150,36,1991,228
148,37,1991,161
146,36,1991,107
146,36,1991,31
148,36,1991,214
146,31,1991,134
145,34,1991,83
145,35,1991,62
144,37,1991,53
153,41,1991,51
148,41,1991,25
143,34,1991,70
149,35,1991,159
143,32,1991,16
145,35,1991,103
145,37,1991,35
142,32,1991,5
144,35,1991,35
149,34,1991,323
142,39,1991,0
146,32,1991,231
145,37,1991,48
154,38,1991,188
141,37,1991,62
155,30,1991,180
150,29,1991,274
146,36,1991,79
144,36,1991,66
148,37,1991,147
143,43,1991,23
155,31,1991,326
148,36,1991,43
152,37,1991,175
152,30,1991,319
143,32,1991,70
145,37,1991,27
152,33,1991,274
148,37,1991,173
148,38,1991,90
141,40,1991,4
147,34,1991,163
151,43,1991,22
146,31,1991,55
151,35,1991,187
148,43,1991,8
142,30,1991,102
143,25,1991,54
144,37,1991,42
143,32,1991,82
151,41,1991,7
149,37,1991,141
151,36,1991,164
146,34,1991,254
142,28,1991,45
150,37,1991,119
157,40,1991,153
149,32,1991,349
143,38,1991,73
153,30,1991,209
146,33,1991,336
145,29,1991,141
150,31,1991,248
146,29,1991,138
151,38,1991,108
141,30,1991,29
146,34,1991,85
152,37,1991,77
146,34,1991,258
143,37,1991,52
145,33,1991,188
153,34,1991,331
148,42,1991,16
148,43,1991,19
143,41,1991,0
142,35,1991,40
151,40,1991,43
146,38,1991,16
144,30,1991,189
144,26,1991,194
148,37,1991,288
150,36,1991,289
143,37,1991,102
145,34,1991,66
140,37,1991,2
149,31,1991,405
143,35,1991,63
140,37,1991,45
150,36,1991,118
147,36,1991,136
148,37,1991,237
143,34,1991,71
152,30,1991,336
150,28,1991,275
143,30,1991,181
147,31,1991,231
151,27,1991,252
144,35,1991,38
141,38,1991,49
145,34,1991,124
153,33,1991,258
148,35,1991,133
144,37,1991,40
147,28,1991,289
141,31,1991,161
153,32,1991,298
141,27,1991,29
152,30,1991,225
154,36,1991,128
141,38,1991,9
150,31,1991,294
145,41,1991,15
143,37,1991,76
141,38,1991,36
150,32,1991,259
144,29,1991,172
149,43,1991,0
151,33,1991,249
151,34,1991,419
147,28,1991,272
140,31,1991,101
151,39,1991,68
147,35,1991,48
148,37,1991,236
142,33,1991,75
151,34,1991,219
149,32,1991,440
143,30,1991,108
152,29,1991,595
148,36,1991,47
144,28,1991,226
146,36,1991,98
150,33,1991,450
141,39,1991,0
147,30,1991,502
144,39,1991,0
144,30,1991,96
147,37,1991,98
152,34,1991,264
149,36,1991,186
144,36,1991,85
145,34,1991,121
142,32,1991,22
141,36,1991,0
147,35,1991,66
144,34,1991,160
146,30,1991,423
154,33,1991,432
151,34,1991,356
151,35,1991,191
141,29,1991,55
150,35,1991,250
141,30,1991,63
147,34,1991,157
149,29,1991,273
145,33,1991,162
144,27,1991,302
149,35,1991,185
145,34,1991,133
153,33,1991,264
142,36,1991,34
142,27,1991,47
146,37,1991,20
155,35,1991,234
146,37,1991,48
154,36,1991,256
148,39,1991,64
154,37,1991,107
145,30,1991,100
141,42,1991,10
147,30,1991,291
145,38,1991,51
141,29,1991,53
137,29,1991,49
153,25,1991,132
147,29,1991,212
135,33,1991,43
145,35,1991,174
148,32,1991,290
150,40,1991,121
149,37,1991,114
142,42,1991,2
142,37,1991,55
151,37,1991,297
137,34,1991,25
142,32,1991,27
144,37,1991,69
147,36,1991,77
149,26,1991,349
148,30,1991,221
139,39,1991,0
146,29,1991,223
148,31,1991,243
143,35,1991,101
148,30,1991,173
148,37,1991,107
147,32,1991,156
142,35,1991,51
152,38,1991,166
150,29,1991,254
147,35,1991,120
153,37,1991,174
145,38,1991,86
145,39,1991,20
143,32,1991,35
148,41,1991,62
147,36,1991,41
141,39,1991,41
144,32,1991,55
148,29,1991,310
152,31,1991,294
146,36,1991,66
148,26,1991,146
152,36,1991,164
148,34,1991,216
152,34,1991,230
148,41,1991,21
141,31,1991,200
143,31,1991,137
139,34,1991,75
154,35,1991,188
145,39,1991,10
143,42,1991,0
149,40,1991,15
141,36,1991,0
143,35,1991,58
145,36,1991,123
146,32,1991,510
150,42,1991,21
150,39,1991,91
147,28,1991,313
149,46,1991,0
150,33,1991,224
151,42,1991,1
149,36,1991,80
147,27,1991,259
153,31,1991,316
147,32,1991,266
147,33,1991,107
144,34,1991,78
148,35,1991,154
143,48,1991,0
142,37,1991,1
152,31,1991,400
146,32,1991,172
147,32,1991,279
144,44,1991,0
149,32,1991,163
148,30,1991,177
147,35,1991,184
145,30,1991,133
144,35,1991,49
145,27,1991,191
147,37,1991,54
156,36,1991,295
149,29,1991,426
150,41,1991,8
145,36,1991,68
152,34,1991,276
142,28,1991,68
141,32,1991,64
141,39,1991,4
152,34,1991,265
146,23,1991,19
153,28,1991,348
143,36,1991,59
150,25,1991,268
141,33,1991,19
145,35,1991,112
154,25,1991,245
146,37,1991,55
143,38,1991,81
150,35,1991,269
148,36,1991,131
146,37,1991,21
146,29,1991,197
145,31,1991,254
142,41,1991,9
149,40,1991,57
140,25,1991,24
150,32,1991,500
146,30,1991,326
149,32,1991,363
148,36,1991,125
146,36,1991,175
151,34,1991,205
150,25,1992,150
152,36,1992,163
154,35,1992,266
146,41,1992,34
149,34,1992,391
148,36,1992,75
150,33,1992,167
154,34,1992,408
151,37,1992,74
152,29,1992,838
152,37,1992,99
154,37,1992,234
150,37,1992,17
145,32,1992,343
143,29,1992,132
147,29,1992,240
156,35,1992,369
144,39,1992,9
148,38,1992,73
145,30,1992,92
149,36,1992,219
146,37,1992,92
154,38,1992,176
144,35,1992,68
145,34,1992,110
149,36,1992,279
154,32,1992,462
145,38,1992,46
146,41,1992,39
159,37,1992,232
154,30,1992,323
157,31,1992,525
148,32,1992,404
146,39,1992,55
150,21,1992,126
146,33,1992,164
153,34,1992,262
157,35,1992,311
146,32,1992,332
146,30,1992,234
152,37,1992,48
147,31,1992,231
152,33,1992,541
149,32,1992,185
150,37,1992,39
150,32,1992,349
148,29,1992,380
144,33,1992,126
144,35,1992,78
150,34,1992,214
148,36,1992,48
147,34,1992,168
150,29,1992,427
147,36,1992,123
148,37,1992,88
151,37,1992,140
136,31,1992,33
146,27,1992,163
145,34,1992,124
156,35,1992,304
143,33,1992,56
159,41,1992,113
145,29,1992,129
154,34,1992,346
147,40,1992,39
153,36,1992,197
151,34,1992,267
141,36,1992,71
155,36,1992,426
157,30,1992,545
149,30,1992,314
155,36,1992,394
157,32,1992,275
150,36,1992,179
153,38,1992,161
145,34,1992,84
154,35,1992,264
145,33,1992,258
147,34,1992,154
147,42,1992,8
151,39,1992,6
149,35,1992,120
141,34,1992,72
142,35,1992,151
146,39,1992,61
148,33,1992,313
147,35,1992,132
148,29,1992,192
148,29,1992,384
141,42,1992,0
148,40,1992,44
151,39,1992,35
150,40,1992,49
141,32,1992,202
146,31,1992,152
150,34,1992,229
151,30,1992,428
149,33,1992,140
150,29,1992,205
158,34,1992,560
154,37,1992,137
151,38,1992,71
146,35,1992,71
153,36,1992,253
150,36,1992,139
154,35,1992,330
160,30,1992,291
148,26,1992,327
143,26,1992,89
153,23,1992,185
151,34,1992,130
148,32,1992,218
144,35,1992,37
157,28,1992,306
156,33,1992,425
150,32,1992,253
150,38,1992,13
150,38,1992,37
155,34,1992,367
143,34,1992,99
150,29,1992,194
148,40,1992,26
156,32,1992,665
145,30,1992,121
149,28,1992,192
148,33,1992,303
149,32,1992,358
150,36,1992,305
154,28,1992,460
149,38,1992,45
154,37,1992,280
150,32,1992,233
155,33,1992,369
154,41,1992,85
144,38,1992,145
148,34,1992,174
142,37,1992,89
147,37,1992,87
151,40,1992,44
146,36,1992,24
150,41,1992,130
151,44,1992,7
148,29,1992,251
147,36,1992,91
151,26,1992,321
150,31,1992,200
148,34,1992,239
150,31,1992,336
150,37,1992,175
154,29,1992,393
154,38,1992,128
146,26,1992,81
152,33,1992,452
143,34,1992,28
152,37,1992,53
148,36,1992,154
146,26,1992,45
146,29,1992,252
151,33,1992,268
152,35,1992,213
152,34,1992,215
155,35,1992,318
147,39,1992,37
157,39,1992,58
149,32,1992,194
152,39,1992,117
154,32,1992,514
151,33,1992,267
151,34,1992,239
150,38,1992,199
148,39,1992,7
145,37,1992,78
152,35,1992,214
150,30,1992,215
152,33,1992,300
145,39,1992,83
147,36,1992,133
141,33,1992,66
144,36,1992,53
152,39,1992,38
150,33,1992,226
152,40,1992,11
146,33,1992,166
144,33,1992,82
160,38,1992,134
145,34,1992,49
147,34,1992,297
150,36,1992,213
147,39,1992,34
151,36,1992,127
146,26,1992,60
150,36,1992,88
153,28,1992,275
148,24,1992,93
146,35,1992,45
152,36,1992,117
154,42,1992,71
151,33,1992,199
150,34,1992,163
150,32,1992,153
152,35,1992,278
144,41,1992,9
154,31,1992,551
151,34,1992,125
151,31,1992,181
150,37,1992,95
150,33,1992,133
147,36,1992,50
150,31,1992,198
149,33,1992,201
152,37,1992,95
149,31,1992,227
148,29,1992,327
145,39,1992,102
148,37,1992,26
143,37,1992,26
150,33,1992,173
142,40,1992,5
144,32,1992,261
146,36,1992,50
148,31,1992,237
153,35,1992,424
146,36,1992,75
145,36,1992,216
152,32,1992,344
156,44,1992,48
150,35,1992,187
157,37,1992,172
147,34,1992,172
149,36,1992,223
150,28,1992,112
148,28,1992,238
146,27,1992,195
147,33,1992,289
146,31,1992,114
149,44,1992,0
144,37,1992,54
151,37,1992,81
157,36,1992,198
141,28,1992,78
152,36,1992,180
157,42,1992,7
152,30,1992,433
145,29,1992,111
146,24,1992,162
150,31,1992,379
149,34,1992,239
154,32,1992,340
144,38,1992,138
151,36,1992,247
149,41,1992,29
141,27,1992,45
147,41,1992,34
145,39,1992,55
154,35,1992,394
149,36,1992,290
145,37,1992,56
151,33,1992,229
151,34,1992,131
151,37,1992,420
145,39,1992,41
146,37,1992,169
146,37,1992,54
148,28,1992,268
147,36,1992,74
158,33,1992,225
146,34,1992,74
149,36,1992,130
147,37,1992,69
141,43,1992,0
151,34,1992,155
148,39,1992,58
154,39,1992,114
153,37,1992,86
151,34,1992,503
149,32,1992,122
141,26,1992,78
134,37,1992,0
150,33,1992,234
148,37,1992,101
154,36,1992,280
153,29,1992,330
151,33,1992,327
153,33,1992,993
148,36,1992,106
142,33,1992,47
149,42,1992,0
149,30,1992,275
146,35,1992,87
151,32,1992,208
146,36,1992,29
148,30,1992,237
145,37,1992,22
146,30,1992,339
148,37,1992,27
146,26,1992,60
155,36,1992,254
149,39,1992,97
144,28,1992,96
152,27,1992,208
158,36,1992,258
150,37,1992,117
150,29,1992,235
140,34,1992,74
144,30,1992,121
149,31,1992,344
148,32,1992,237
145,33,1992,312
152,32,1992,233
150,35,1992,477
156,38,1992,128
141,29,1992,14
155,41,1992,33
151,36,1992,142
151,35,1992,193
151,38,1992,88
150,39,1992,177
148,35,1992,245
140,40,1992,48
145,38,1992,40
151,34,1992,128
155,32,1992,315
154,27,1992,352
148,29,1992,130
150,34,1992,187
148,36,1992,164
155,38,1992,115
152,29,1992,364
152,34,1992,152
158,31,1992,388
152,35,1992,208
148,30,1992,231
143,31,1992,59
145,41,1992,0
154,31,1992,642
148,33,1992,383
147,35,1992,222
153,32,1992,448
148,35,1992,398
152,33,1992,231
146,41,1992,46
148,45,1992,34
154,36,1992,168
150,28,1992,282
158,36,1992,391
145,32,1992,397
147,34,1992,329
154,34,1992,482
148,34,1992,164
151,29,1992,228
150,39,1992,19
143,33,1992,7
145,37,1992,37
151,35,1992,111
158,42,1992,38
153,36,1992,326
152,36,1992,217
152,41,1992,23
152,38,1992,20
143,33,1992,28
151,36,1992,188
147,30,1992,219
147,39,1992,56
144,41,1992,0
146,36,1992,25
151,34,1992,171
148,34,1992,273
152,34,1992,164
149,37,1992,86
145,37,1992,53
151,38,1992,64
143,30,1992,166
142,34,1992,84
148,42,1992,21
151,35,1992,201
151,40,1992,21
153,31,1992,335
150,32,1992,303
149,30,1992,387
141,38,1992,66
154,35,1992,193
155,36,1992,234
153,32,1992,564
146,34,1992,240
144,37,1992,114
150,30,1992,290
149,41,1992,52
157,32,1992,286
155,32,1992,401
148,34,1992,137
150,29,1992,229
148,37,1992,159
146,37,1992,23
144,37,1992,107
152,28,1992,209
144,33,1992,68
154,36,1992,240
148,27,1992,174
146,35,1992,77
145,36,1992,91
145,36,1992,150
144,32,1992,127
151,32,1992,341
154,31,1992,404
149,25,1992,65
144,37,1992,123
145,40,1992,25
151,30,1992,534
156,40,1992,101
150,30,1992,292
147,32,1992,165
157,41,1992,89
147,31,1992,170
155,34,1992,255
153,33,1992,306
150,34,1992,222
149,35,1992,159
157,36,1992,297
152,35,1992,137
147,34,1992,185
150,36,1992,211
142,32,1992,163
162,27,1992,333
150,37,1992,26
155,27,1992,230
152,27,1992,159
154,36,1992,339
150,31,1992,229
151,34,1992,138
146,35,1992,157
147,36,1992,106
157,29,1992,532
154,35,1992,379
150,40,1992,41
153,40,1992,129
149,32,1992,204
145,32,1992,133
152,32,1992,361
145,31,1992,172
148,47,1992,0
156,35,1992,128
144,34,1992,43
148,40,1992,54
150,30,1992,262
148,32,1992,196
148,37,1992,61
150,35,1992,277
149,29,1992,284
142,37,1992,9
153,32,1992,454
149,26,1992,129
153,37,1992,65
144,39,1992,6
154,37,1992,213
149,39,1992,62
143,36,1992,73
149,35,1992,122
154,27,1992,335
157,36,1992,297
145,33,1992,239
154,33,1992,360
147,33,1992,364
148,28,1992,256
152,37,1992,220
150,29,1992,139
147,32,1992,141
150,38,1992,42
150,46,1992,0
149,33,1992,122
145,34,1992,179
148,35,1992,192
152,40,1992,11
147,35,1992,229
151,22,1992,81
150,35,1992,143
143,32,1992,6
149,36,1992,289
151,33,1992,248
150,38,1992,155
150,31,1992,288
151,37,1992,144
150,36,1992,168
146,27,1992,189
151,33,1992,267
152,28,1992,336
149,29,1992,215
154,39,1992,55
144,36,1992,188
156,37,1992,234
151,32,1992,341
151,43,1992,0
153,30,1992,463
158,33,1992,139
148,31,1992,243
152,37,1992,267
148,34,1992,128
154,35,1992,300
152,40,1992,30
148,28,1992,405
147,44,1992,0
156,36,1992,566
145,39,1992,74
144,30,1992,76
154,33,1992,475
147,36,1992,89
154,35,1992,299
145,44,1992,12
152,24,1992,228
146,35,1992,71
150,32,1992,341
150,33,1992,117
149,30,1992,288
151,30,1992,369
151,24,1992,284
152,30,1992,396
144,35,1992,54
153,32,1992,498
149,33,1992,193
151,34,1992,161
151,36,1992,173
149,34,1992,235
151,30,1992,388
156,36,1992,427
148,33,1992,382
147,32,1992,143
148,32,1992,378
144,32,1992,120
145,33,1992,95
148,34,1992,145
154,38,1992,51
146,35,1992,68
144,27,1992,97
156,31,1992,417
146,30,1992,196
141,29,1992,30
154,37,1992,393
157,34,1992,520
146,36,1992,31
142,36,1992,26
153,38,1992,154
147,33,1992,131
153,37,1992,80
145,33,1992,175
154,33,1992,255
153,33,1992,339
147,33,1992,123
150,40,1992,84
150,41,1992,63
146,38,1992,55
148,34,1992,339
145,33,1992,301
146,28,1992,277
147,35,1992,120
154,31,1992,651
147,35,1992,205
152,34,1992,166
148,32,1992,279
151,37,1992,33
149,26,1992,203
148,37,1992,55
151,36,1992,158
150,39,1992,28
150,37,1992,71
143,30,1992,115
149,35,1992,246
146,31,1992,177
145,34,1992,53
146,33,1992,121
154,32,1992,668
151,29,1992,302
154,35,1992,271
149,38,1992,136
155,40,1992,72
145,33,1992,546
150,40,1992,54
146,28,1992,332
153,31,1992,481
142,28,1992,164
151,28,1992,199
146,32,1992,182
147,30,1992,303
146,35,1992,156
155,33,1992,314
159,32,1992,427
151,37,1992,85
151,37,1992,58
142,34,1992,38
146,34,1992,137
148,38,1992,42
147,37,1992,71
155,35,1992,513
146,35,1992,122
143,40,1992,47
149,39,1992,41
145,28,1992,248
148,37,1992,136
147,28,1992,332
151,34,1992,266
148,35,1992,228
145,39,1992,45
143,33,1992,35
151,35,1992,219
149,36,1992,223
150,40,1992,80
154,31,1992,450
152,35,1992,217
144,30,1992,99
142,37,1992,59
146,33,1992,244
147,34,1992,261
147,30,1992,256
150,33,1992,168
155,37,1992,69
151,27,1992,225
148,30,1992,339
144,39,1992,22
149,35,1992,119
160,31,1992,404
157,37,1992,133
146,28,1992,403
147,37,1992,117
151,36,1992,209
148,34,1992,206
153,40,1992,23
156,41,1992,70
140,32,1992,28
152,37,1992,103
155,38,1992,99
153,35,1992,318
147,35,1992,126
151,38,1992,85
144,36,1992,241
150,38,1992,6
160,39,1992,48
148,34,1992,239
152,36,1992,157
152,34,1992,356
147,30,1992,261
149,38,1992,95
146,26,1992,77
140,32,1992,54
146,37,1992,22
150,32,1992,303
153,29,1992,349
152,26,1992,264
147,36,1992,129
150,33,1992,167
145,28,1992,247
151,35,1992,168
147,36,1992,129
147,33,1992,264
148,40,1992,123
150,39,1992,253
152,37,1992,75
149,40,1992,42
148,29,1992,235
148,37,1992,240
150,30,1992,237
149,41,1992,45
149,37,1992,117
149,25,1992,88
146,37,1992,10
142,27,1992,103
145,34,1992,114
146,37,1992,34
150,29,1992,179
146,32,1992,241
148,34,1992,237
145,29,1992,119
149,34,1992,131
145,40,1992,0
160,37,1992,207
157,33,1992,222
147,39,1992,21
146,33,1992,170
146,30,1992,159
153,42,1992,10
144,42,1992,3
151,34,1992,123
153,39,1992,123
148,33,1992,221
147,32,1992,184
156,35,1992,276
150,37,1992,134
150,39,1992,202
140,32,1992,7
146,29,1992,153
151,28,1992,201
150,39,1992,59
148,32,1992,482
149,36,1992,249
150,35,1992,284
150,29,1992,206
146,31,1992,133
147,29,1992,297
153,27,1992,239
153,31,1992,534
154,37,1992,78
149,35,1992,91
142,42,1992,0
151,36,1992,117
151,39,1992,87
148,36,1992,46
145,39,1992,51
151,33,1992,210
142,36,1992,32
148,33,1992,218
140,34,1992,72
155,38,1992,78
152,33,1992,319
147,39,1992,113
153,35,1992,276
146,33,1992,64
146,39,1992,69
139,34,1992,58
144,34,1992,61
151,40,1992,70
146,33,1992,141
149,33,1992,180
148,35,1992,167
151,34,1992,172
145,36,1992,96
151,31,1992,309
155,37,1992,182
157,34,1992,295
156,44,1992,20
141,33,1992,70
159,34,1992,310
145,40,1992,0
148,32,1992,211
150,40,1992,91
145,39,1992,90
156,34,1992,238
152,35,1992,210
145,34,1992,46
150,36,1992,154
147,32,1992,230
152,42,1992,37
151,37,1992,184
145,33,1992,171
147,41,1992,62
142,37,1992,21
151,33,1992,236
145,33,1992,162
151,28,1992,243
149,32,1992,155
153,32,1992,644
149,35,1992,113
146,30,1992,303
155,39,1992,101
149,37,1992,85
145,35,1992,84
155,25,1992,275
151,36,1992,163
144,44,1992,12
149,39,1992,83
152,34,1992,201
149,35,1992,155
145,32,1992,302
149,32,1992,268
144,41,1992,2
150,41,1992,161
146,29,1992,240
143,41,1992,17
158,26,1992,199
146,35,1992,53
155,28,1992,353
150,38,1992,27
151,36,1992,223
147,30,1992,240
148,37,1992,103
146,35,1992,115
145,34,1992,83
149,38,1992,110
153,31,1992,322
148,42,1992,34
146,30,1992,150
139,34,1992,42
145,35,1992,123
141,30,1992,179
141,33,1992,63
150,32,1992,390
150,37,1992,138
152,34,1992,275
159,32,1992,237
147,30,1992,135
145,34,1992,95
151,32,1992,270
153,33,1992,317
152,36,1992,175
148,30,1992,200
148,37,1992,69
147,27,1992,147
148,29,1992,203
153,28,1992,316
150,39,1992,21
147,36,1992,73
142,34,1992,46
152,29,1992,309
149,42,1992,4
151,34,1992,165
155,33,1992,504
154,33,1992,374
155,39,1992,175
141,43,1992,0
160,34,1992,230
148,36,1992,183
150,39,1992,13
149,39,1992,208
156,43,1992,73
150,38,1992,15
151,37,1992,158
152,25,1992,304
149,32,1992,252
147,34,1992,199
148,33,1992,172
151,37,1992,94
147,33,1992,216
149,28,1992,104
155,27,1992,409
148,35,1992,153
156,38,1992,175
144,34,1992,138
154,40,1992,112
150,27,1992,161
145,37,1992,27
151,35,1992,140
147,37,1992,79
154,32,1992,304
145,38,1992,46
148,39,1992,0
148,32,1992,176
147,34,1992,314
145,33,1992,155
156,40,1992,54
137,34,1992,34
145,33,1992,186
147,28,1992,303
151,36,1992,179
151,38,1992,94
147,38,1992,131
153,37,1992,85
155,33,1992,484
140,31,1992,135
149,37,1992,149
148,40,1992,92
145,30,1992,188
144,36,1992,162
155,40,1992,49
155,32,1992,343
149,41,1992,43
154,37,1992,303
153,37,1992,58
149,29,1992,131
147,34,1992,207
150,25,1992,122
146,40,1992,38
157,40,1992,84
142,35,1992,89
147,34,1992,256
148,31,1992,229
150,39,1992,142
149,43,1992,7
147,36,1992,160
153,36,1992,218
151,34,1992,290
140,37,1992,0
147,34,1992,262
145,40,1992,0
149,34,1992,114
146,38,1992,71
151,27,1992,284
146,33,1992,252
154,30,1992,367
149,37,1992,123
145,38,1992,12
156,35,1992,342
144,42,1992,0
142,33,1992,60
153,32,1992,660
149,32,1992,301
152,33,1992,415
142,32,1992,42
150,31,1992,362
150,30,1992,158
148,36,1992,188
155,29,1992,291
141,37,1992,40
149,31,1992,216
153,31,1992,289
144,35,1992,82
146,36,1992,40
149,30,1992,290
147,37,1992,53
154,35,1992,423
149,37,1992,38
150,38,1992,39
157,41,1992,68
146,33,1992,114
155,32,1992,268
157,34,1992,295
151,26,1992,127
144,36,1992,80
147,41,1992,80
144,36,1992,397
153,31,1992,528
152,36,1992,97
